username,next_player,degree
wellman,Doudou_goodspeed,2
trends,Doudou_goodspeed,2
TorbjornEngstrom,Doudou_goodspeed,2
Cryptochess,Doudou_goodspeed,2
amirsose,Doudou_goodspeed,2
Hardplayer51,Doudou_goodspeed,2
sdegardov,Doudou_goodspeed,2
legaul,Doudou_goodspeed,2
BEHRAM49,Doudou_goodspeed,2
saydd,Doudou_goodspeed,2
TELIN,Doudou_goodspeed,2
maverick_nyc,Doudou_goodspeed,2
elm2007,Doudou_goodspeed,2
mederes,Doudou_goodspeed,2
GMaspirant2015,Doudou_goodspeed,2
12teen,Doudou_goodspeed,2
ginothepawn,Doudou_goodspeed,2
rally_media,Doudou_goodspeed,2
altu_faltu,Doudou_goodspeed,2
Enekui,Doudou_goodspeed,2
juansinmiedo,Doudou_goodspeed,2
RainbowRising,Doudou_goodspeed,2
phyzad,Doudou_goodspeed,2
AverageRecord,Doudou_goodspeed,2
click_saver,Doudou_goodspeed,2
rkohli,Doudou_goodspeed,2
Conseiller,Doudou_goodspeed,2
Christ01,Doudou_goodspeed,2
Axe_Cop,Doudou_goodspeed,2
poucin,Doudou_goodspeed,2
ricki2012,Doudou_goodspeed,2
pwnattack,Doudou_goodspeed,2
imtiaz70,Doudou_goodspeed,2
LOL2014,Doudou_goodspeed,2
baris_lee,Doudou_goodspeed,2
gheilone24,Doudou_goodspeed,2
Reshetkov,Doudou_goodspeed,2
DeepRabbit,Doudou_goodspeed,2
Ltk007,Doudou_goodspeed,2
vengadoranonimus,Doudou_goodspeed,2
zoranp,Doudou_goodspeed,2
grandemas,Doudou_goodspeed,2
Luluz,Doudou_goodspeed,2
samuraichessman,Doudou_goodspeed,2
JimmyWoodTheKing,Doudou_goodspeed,2
Snarlster,Doudou_goodspeed,2
far2real,Doudou_goodspeed,2
saintlaurent,Doudou_goodspeed,2
MyRating2500,Doudou_goodspeed,2
JavierJurado,Doudou_goodspeed,2
EnsaNoah,Doudou_goodspeed,2
klenker,Doudou_goodspeed,2
streetf,Doudou_goodspeed,2
IMLevAltounian,Doudou_goodspeed,2
nismoX,Doudou_goodspeed,2
changmai,Doudou_goodspeed,2
konza,Doudou_goodspeed,2
Expertrookie,Doudou_goodspeed,2
GMCAFE,Doudou_goodspeed,2
mesopelaga,Doudou_goodspeed,2
Radna_skela,Doudou_goodspeed,2
kpauknights,Doudou_goodspeed,2
rodrigo21,Doudou_goodspeed,2
zubz006,Doudou_goodspeed,2
Hay-Em-Es,Doudou_goodspeed,2
wanqueen,Doudou_goodspeed,2
GMHess,Doudou_goodspeed,2
cbc21,Doudou_goodspeed,2
Jajuva,Doudou_goodspeed,2
galonuchaf,Doudou_goodspeed,2
IgorStl,Doudou_goodspeed,2
DanielRensch,Doudou_goodspeed,2
TheHealthInspector,Doudou_goodspeed,2
Gamer-Bobin,Doudou_goodspeed,2
Everyones_Daddy,Doudou_goodspeed,2
Tornike1987,Doudou_goodspeed,2
RedPerseus,Doudou_goodspeed,2
Fiorucci,Doudou_goodspeed,2
andre8901,Doudou_goodspeed,2
IYI-IYI,Doudou_goodspeed,2
GargantuanGoober,Doudou_goodspeed,2
daraghimo,Doudou_goodspeed,2
OrdobanCastro,Doudou_goodspeed,2
northstar83sep,Doudou_goodspeed,2
2del,Doudou_goodspeed,2
n209cali,Doudou_goodspeed,2
tome-chichi506,Doudou_goodspeed,2
sixTsix,Doudou_goodspeed,2
georgbartelsen,Doudou_goodspeed,2
Erfico,Doudou_goodspeed,2
tac49,Doudou_goodspeed,2
Doodie4321,Doudou_goodspeed,2
nonjudgmentdayisnear,Doudou_goodspeed,2
mclaurennima,Doudou_goodspeed,2
Computer4-IMPOSSIBLE,Doudou_goodspeed,2
Carlsen_phil27,Doudou_goodspeed,2
walia2,Doudou_goodspeed,2
kkmkr,Doudou_goodspeed,2
ivan_1968,Doudou_goodspeed,2
nimzoflynn81,Doudou_goodspeed,2
bart6,Doudou_goodspeed,2
Samadmv,Doudou_goodspeed,2
Rode_Loper,Doudou_goodspeed,2
JoshLee2,Doudou_goodspeed,2
MiguelAfonso,Doudou_goodspeed,2
LyonBeast,Doudou_goodspeed,2
stellardust,Doudou_goodspeed,2
ldidan,Doudou_goodspeed,2
Chopper1905,jefferyx,2
forcewell,jefferyx,2
Bigfish1995,jefferyx,2
LOVEVAE,jefferyx,2
KNVB,jefferyx,2
abykhovsky,jefferyx,2
penguingm1,jefferyx,2
GGuseinov,jefferyx,2
mgl_nomad,jefferyx,2
Sviridov_Valery,jefferyx,2
mishanick,jefferyx,2
TampaChess,jefferyx,2
TLTLTLTLTLTL,jefferyx,2
Orange_Ghost,jefferyx,2
Keranke,jefferyx,2
Triumphmate,jefferyx,2
Grischuk,jefferyx,2
BrandonJacobson,jefferyx,2
platy3,jefferyx,2
Noukii,jefferyx,2
ameetghasi,jefferyx,2
GMBenjaminBok,jefferyx,2
KhazarBabazada007,jefferyx,2
0gZPanda,jefferyx,2
Gladiator1993,jefferyx,2
ImGm6,jefferyx,2
PhysioTherapist,jefferyx,2
GroovyKettle,jefferyx,2
seppecena,jefferyx,2
MITerryble,jefferyx,2
ExceptionallyDubious,jefferyx,2
whatbecause,jefferyx,2
DaenerysT,jefferyx,2
GMWSO,jefferyx,2
ChessWarrior7197,jefferyx,2
wonderfultime,jefferyx,2
1800_strength,jefferyx,2
Boryboy,jefferyx,2
AntonSmirnov,jefferyx,2
Hikaru,jefferyx,2
DanielNaroditsky,jefferyx,2
MillenniumEnterprise,jefferyx,2
blitzbullet,jefferyx,2
GeorgMeier,jefferyx,2
Indianlad,jefferyx,2
MARVELandDCforLIFE,jefferyx,2
Introvert_Nibba,jefferyx,2
vellottiwizard,jefferyx,2
gmjlh,jefferyx,2
Genghis_K,jefferyx,2
Serbinator_Dominator,jefferyx,2
chickencrossroad,jefferyx,2
Firouzja2003,jefferyx,2
littleplotkin,jefferyx,2
Konavets,jefferyx,2
ShadowThinker1,jefferyx,2
Parhamov,jefferyx,2
Jospem,jefferyx,2
nochewycandy,jefferyx,2
KhalilMousavi77,jefferyx,2
12teen,jefferyx,2
kleinebeer98,jefferyx,2
BesimUruqi,jefferyx,2
SakuraiKuzi,jefferyx,2
omavision,jefferyx,2
MinhGTrAn,jefferyx,2
Andreikka,jefferyx,2
gena217,jefferyx,2
Igor_Kowalski,jefferyx,2
Oleksandr_Bortnyk,jefferyx,2
promen1999,jefferyx,2
GM_Crest,jefferyx,2
Zhigalko_Sergei,jefferyx,2
Off-War,jefferyx,2
Polish_fighter3000,jefferyx,2
Yaacovn,jefferyx,2
GHANDEEVAM2003,jefferyx,2
rasmussvane,jefferyx,2
ReIapse,jefferyx,2
DenLaz,jefferyx,2
LyonBeast,jefferyx,2
Tulipaz,ExceptionallyDubious,2
BLITZMASTER,ExceptionallyDubious,2
Flash-H,ExceptionallyDubious,2
Zibbit64onTwitch,ExceptionallyDubious,2
isaiahdaniel,ExceptionallyDubious,2
guillead1,ExceptionallyDubious,2
penguingm1,ExceptionallyDubious,2
mmmflatbread,ExceptionallyDubious,2
cherryandmint,ExceptionallyDubious,2
Sviridov_Valery,ExceptionallyDubious,2
Imre91,ExceptionallyDubious,2
TampaChess,ExceptionallyDubious,2
Killer-Kostya,ExceptionallyDubious,2
gusanchutik,ExceptionallyDubious,2
caballodeacero,ExceptionallyDubious,2
GokillaOG,ExceptionallyDubious,2
user239047782934235,ExceptionallyDubious,2
bakary50,ExceptionallyDubious,2
PraveenSagar,ExceptionallyDubious,2
arminmusovic,ExceptionallyDubious,2
MehdiHosseinipour,ExceptionallyDubious,2
ZEN-22,ExceptionallyDubious,2
google-eyes,ExceptionallyDubious,2
blackpiiiiiiink,ExceptionallyDubious,2
EndgameAttack,ExceptionallyDubious,2
Lance5500,ExceptionallyDubious,2
Vahe_Dan,ExceptionallyDubious,2
Chess_Killer228,ExceptionallyDubious,2
nimajavanbakht,ExceptionallyDubious,2
Noukii,ExceptionallyDubious,2
Sippp,ExceptionallyDubious,2
dexter_88,ExceptionallyDubious,2
ST-Sandavagur,ExceptionallyDubious,2
Antham,ExceptionallyDubious,2
ahmadzada13,ExceptionallyDubious,2
HeavyGames,ExceptionallyDubious,2
PPchessshark,ExceptionallyDubious,2
Tonychess32,ExceptionallyDubious,2
eztech,ExceptionallyDubious,2
Szfinx11,ExceptionallyDubious,2
LHS29,ExceptionallyDubious,2
Gareth-Bale11,ExceptionallyDubious,2
criistiianzapata,ExceptionallyDubious,2
Karyakin,ExceptionallyDubious,2
Josuexp,ExceptionallyDubious,2
DAESDO,ExceptionallyDubious,2
Abund,ExceptionallyDubious,2
Mateusz_Bronowicki,ExceptionallyDubious,2
dzhumagaliev,ExceptionallyDubious,2
striz80,ExceptionallyDubious,2
Schmackeboom,ExceptionallyDubious,2
PhysioTherapist,ExceptionallyDubious,2
Nor1lsk,ExceptionallyDubious,2
AllYourBaseAreToUs,ExceptionallyDubious,2
Gajuchess,ExceptionallyDubious,2
Arcakh,ExceptionallyDubious,2
XeresLt,ExceptionallyDubious,2
aleks45,ExceptionallyDubious,2
tango_argentino,ExceptionallyDubious,2
fiostone,ExceptionallyDubious,2
silvioberlusconii,ExceptionallyDubious,2
Sunrise777,ExceptionallyDubious,2
TheCount,ExceptionallyDubious,2
ykam78,ExceptionallyDubious,2
TeamCMC,ExceptionallyDubious,2
Buryat2014,ExceptionallyDubious,2
Masterr_Yi,ExceptionallyDubious,2
ricktroll,ExceptionallyDubious,2
WChurchill54,ExceptionallyDubious,2
want2lose,ExceptionallyDubious,2
davopetr,ExceptionallyDubious,2
FLCT,ExceptionallyDubious,2
DanielMieles1985,ExceptionallyDubious,2
Raja3401,ExceptionallyDubious,2
fm24601,ExceptionallyDubious,2
Rikikits,ExceptionallyDubious,2
MasatoNishiyama,ExceptionallyDubious,2
S2PAc,ExceptionallyDubious,2
Davit_Tiraturyan,ExceptionallyDubious,2
chess_player_17,ExceptionallyDubious,2
realmadridfc123,ExceptionallyDubious,2
erichansen,ExceptionallyDubious,2
Houdinovic,ExceptionallyDubious,2
Artooooo,ExceptionallyDubious,2
Bobby_1989,ExceptionallyDubious,2
aspartic,ExceptionallyDubious,2
DonaldTrampp,ExceptionallyDubious,2
rpragchess,ExceptionallyDubious,2
Hayk2000,ExceptionallyDubious,2
NMJeevanK,ExceptionallyDubious,2
Losetouch,ExceptionallyDubious,2
Lanshou,ExceptionallyDubious,2
IMTominho,ExceptionallyDubious,2
Gnojnyj,ExceptionallyDubious,2
sokua,ExceptionallyDubious,2
TemurKuybokarov,ExceptionallyDubious,2
Swiss_Fighter,ExceptionallyDubious,2
sl_hx_ut,ExceptionallyDubious,2
transponster,ExceptionallyDubious,2
celery8,ExceptionallyDubious,2
Summer-Paradise,ExceptionallyDubious,2
DragonB70,ExceptionallyDubious,2
FCChelsea14,ExceptionallyDubious,2
Master_Lilov,ExceptionallyDubious,2
Sophiste2,ExceptionallyDubious,2
Spartakus1975,ExceptionallyDubious,2
e2edva,ExceptionallyDubious,2
Paul66666,ExceptionallyDubious,2
Volgogradboy,ExceptionallyDubious,2
FastChance,ExceptionallyDubious,2
Razor_sharp_Tactican,ExceptionallyDubious,2
alina-D,ExceptionallyDubious,2
Gligoric2017,ExceptionallyDubious,2
michaelq2d5,ExceptionallyDubious,2
BellJackson95,ExceptionallyDubious,2
fancyknightmaneuvers,ExceptionallyDubious,2
Madshark,ExceptionallyDubious,2
LADIESGET2KNOWME,ExceptionallyDubious,2
gmsakk,ExceptionallyDubious,2
alishersuleymenov,ExceptionallyDubious,2
mat_kolosowski,ExceptionallyDubious,2
ivanooob,ExceptionallyDubious,2
Wizard456,ExceptionallyDubious,2
Bregadze-BAL,ExceptionallyDubious,2
sumca1,ExceptionallyDubious,2
LazovT,ExceptionallyDubious,2
ObsidianDestroyer-2,ExceptionallyDubious,2
Parciful_cceKonski,ExceptionallyDubious,2
mazetofonias,ExceptionallyDubious,2
tdaly123,ExceptionallyDubious,2
Aryangholami,ExceptionallyDubious,2
AverageRecord,ExceptionallyDubious,2
Dedic8,ExceptionallyDubious,2
ChangedName,ExceptionallyDubious,2
KingPinLopez,ExceptionallyDubious,2
MatthewG-p4p,ExceptionallyDubious,2
Msb2,ExceptionallyDubious,2
zoranp,ExceptionallyDubious,2
grandemas,ExceptionallyDubious,2
MinhGTrAn,ExceptionallyDubious,2
georgii308,ExceptionallyDubious,2
ElnurMehtiyev,ExceptionallyDubious,2
maksimyarygin,ExceptionallyDubious,2
DatsFunny,ExceptionallyDubious,2
tigrangharamian,ExceptionallyDubious,2
K_A_S_T_O_R,ExceptionallyDubious,2
hurricane7791,ExceptionallyDubious,2
tactics321,ExceptionallyDubious,2
Holden-Caulfield,ExceptionallyDubious,2
Awesomestudents,ExceptionallyDubious,2
gamaevoleg,ExceptionallyDubious,2
Arysya,ExceptionallyDubious,2
adotand,ExceptionallyDubious,2
Under-Rated,ExceptionallyDubious,2
nryba94,ExceptionallyDubious,2
balugakalang,ExceptionallyDubious,2
David_Klein,ExceptionallyDubious,2
AkibaRubi,ExceptionallyDubious,2
ameet100,ExceptionallyDubious,2
iturrizaga,ExceptionallyDubious,2
miaou33,ExceptionallyDubious,2
Zaphikel,ExceptionallyDubious,2
Cryptal,ExceptionallyDubious,2
pietrodellavigna,ExceptionallyDubious,2
Play_Dead,ExceptionallyDubious,2
achoosneeze,ExceptionallyDubious,2
mauricioflores,ExceptionallyDubious,2
Alex_32167,ExceptionallyDubious,2
Yaacovn,ExceptionallyDubious,2
flavettes,ExceptionallyDubious,2
thatsallshewrote,ExceptionallyDubious,2
Kirill_Klukin,ExceptionallyDubious,2
borna2002derakhshani,ExceptionallyDubious,2
Chepakh,ExceptionallyDubious,2
TheLancer,ExceptionallyDubious,2
Carlsen_phil27,ExceptionallyDubious,2
mikayil7,ExceptionallyDubious,2
pheonixking2000,ExceptionallyDubious,2
Federer999,ExceptionallyDubious,2
UshkoTheBear,ExceptionallyDubious,2
Gmnadlor,ExceptionallyDubious,2
Joshukid,ExceptionallyDubious,2
lime96,ExceptionallyDubious,2
Hunninn,ExceptionallyDubious,2
Blazinq,ExceptionallyDubious,2
Egorka2323,ExceptionallyDubious,2
Last7Samurai,ExceptionallyDubious,2
Dumpfbacke2,ExceptionallyDubious,2
chess_big_master,ExceptionallyDubious,2
letswin212,ExceptionallyDubious,2
BeneCyrill,ExceptionallyDubious,2
gau_npukyputb,ExceptionallyDubious,2
DeMelkboer,ExceptionallyDubious,2
yarosavich,ExceptionallyDubious,2
josmito10,ExceptionallyDubious,2
BobanBogosavljevic,ExceptionallyDubious,2
popov_m,ExceptionallyDubious,2
MadDog94,ExceptionallyDubious,2
AVolodin,ExceptionallyDubious,2
Eilyisum,ExceptionallyDubious,2
JonahWillow,ExceptionallyDubious,2
ZhaoZhouqiao,ExceptionallyDubious,2
EmheyTurq,ExceptionallyDubious,2
manubibi,ExceptionallyDubious,2
yuriy88,ExceptionallyDubious,2
AUSSIE_PINOY,ExceptionallyDubious,2
raskolnnikov,ExceptionallyDubious,2
Rozum_Ivan,ExceptionallyDubious,2
starworld123,ExceptionallyDubious,2
Markov_Mikhail,ExceptionallyDubious,2
TooStrong2016,ExceptionallyDubious,2
MiroMiljkovic,ExceptionallyDubious,2
Stsepeon,ExceptionallyDubious,2
CaptainCasanova,ExceptionallyDubious,2
Blitzfanboy,ExceptionallyDubious,2
meoluoi91,ExceptionallyDubious,2
Venezia2018,ExceptionallyDubious,2
SuicidalTendencies,ExceptionallyDubious,2
LordofSanDiego,ExceptionallyDubious,2
Edgar_Karagyozyan,ExceptionallyDubious,2
Byniolus,ExceptionallyDubious,2
AntoineBriet,ExceptionallyDubious,2
anvari-hasan,ExceptionallyDubious,2
Jagerrmeisterr,ExceptionallyDubious,2
Millesque,ExceptionallyDubious,2
Lector118,ExceptionallyDubious,2
chillinx,ExceptionallyDubious,2
GM_dmitrij,ExceptionallyDubious,2
Pozu17,ExceptionallyDubious,2
happywarcraft,ExceptionallyDubious,2
seppecena,ExceptionallyDubious,2
Casually1,ExceptionallyDubious,2
oskariot,ExceptionallyDubious,2
woalaa,ExceptionallyDubious,2
PSGLGD,ExceptionallyDubious,2
WishIWasOk,ExceptionallyDubious,2
LikeWater,ExceptionallyDubious,2
bgbgbcgfbbt,ExceptionallyDubious,2
Hope_6,ExceptionallyDubious,2
DaenerysT,ExceptionallyDubious,2
Aliencowboy,ExceptionallyDubious,2
tomcruise999,ExceptionallyDubious,2
Boryboy,ExceptionallyDubious,2
geordie_derraugh,ExceptionallyDubious,2
gmmoranda,ExceptionallyDubious,2
setandgame,ExceptionallyDubious,2
newslnewle,ExceptionallyDubious,2
BoredScarecrow,ExceptionallyDubious,2
Janosik,ExceptionallyDubious,2
iRushh,ExceptionallyDubious,2
QDcoach,ExceptionallyDubious,2
Groshadern,ExceptionallyDubious,2
SONOFHOLYGOD,ExceptionallyDubious,2
siciliannaga,ExceptionallyDubious,2
Anwesh9792,ExceptionallyDubious,2
Gevorg_Harutjunyan,ExceptionallyDubious,2
Amaoko,ExceptionallyDubious,2
Doreality,ExceptionallyDubious,2
Hongjin,ExceptionallyDubious,2
maikelwolf,ExceptionallyDubious,2
CaraxJulian,ExceptionallyDubious,2
Anatolypascua999,ExceptionallyDubious,2
Trash_Aesthetic,ExceptionallyDubious,2
agus_k,ExceptionallyDubious,2
Arashy_CC,ExceptionallyDubious,2
Haykos,ExceptionallyDubious,2
WK_WillianHille,ExceptionallyDubious,2
sergoy,ExceptionallyDubious,2
Schokojunkie,ExceptionallyDubious,2
novendrapriasmoro,ExceptionallyDubious,2
nakajo,ExceptionallyDubious,2
HWegner,ExceptionallyDubious,2
vovachesss,ExceptionallyDubious,2
Peng_Li-Min,ExceptionallyDubious,2
AlexPapasimakopoulos,ExceptionallyDubious,2
Helepolis,ExceptionallyDubious,2
fastestmindalive,ExceptionallyDubious,2
NguyenXi,ExceptionallyDubious,2
Leo_TLN,ExceptionallyDubious,2
garcho08,ExceptionallyDubious,2
Nitzan_Steinberg,ExceptionallyDubious,2
dhoine,ExceptionallyDubious,2
area_5,ExceptionallyDubious,2
Jovencitos33,ExceptionallyDubious,2
zsolti_83,ExceptionallyDubious,2
JackRodgers,ExceptionallyDubious,2
GothamChess,ExceptionallyDubious,2
volkli,ExceptionallyDubious,2
LuckIsMySkill,ExceptionallyDubious,2
mitrabhaa,ExceptionallyDubious,2
DevInProd,ExceptionallyDubious,2
PulpanJ,ExceptionallyDubious,2
JoCun_6Po3_TuTo,ExceptionallyDubious,2
birb_memes,ExceptionallyDubious,2
dontcallmegaga,ExceptionallyDubious,2
Crescendolls,ExceptionallyDubious,2
MEsserman,ExceptionallyDubious,2
Bekturov02,ExceptionallyDubious,2
yura81,ExceptionallyDubious,2
SamF64,ExceptionallyDubious,2
raviteja81293,ExceptionallyDubious,2
Bryakin_Mikhail,ExceptionallyDubious,2
Bernd_Stromberg,ExceptionallyDubious,2
apoorav,ExceptionallyDubious,2
theexpertpatzer,ExceptionallyDubious,2
OptimusMagister,ExceptionallyDubious,2
AlexOstrovskiy,ExceptionallyDubious,2
Blackmind96,ExceptionallyDubious,2
HumbleSpaceMan,ExceptionallyDubious,2
JasonAlt,ExceptionallyDubious,2
Conquistador-Nomada,ExceptionallyDubious,2
jimhendrix4,ExceptionallyDubious,2
evgenyermolaev,ExceptionallyDubious,2
NewBornNow,ExceptionallyDubious,2
mackey1973,ExceptionallyDubious,2
AKULYAN2,ExceptionallyDubious,2
cohenforcingmate,ExceptionallyDubious,2
Bad_Genuis,ExceptionallyDubious,2
DiseasedDonkey,ExceptionallyDubious,2
Justmig,ExceptionallyDubious,2
sion2200,ExceptionallyDubious,2
Rsnr,ExceptionallyDubious,2
junglemath,ExceptionallyDubious,2
BahadirOzen,ExceptionallyDubious,2
LiYankai,ExceptionallyDubious,2
infinite-student,ExceptionallyDubious,2
GulamaliRises,ExceptionallyDubious,2
Floatingdream1,ExceptionallyDubious,2
nubair1198,ExceptionallyDubious,2
bocah_sakit,ExceptionallyDubious,2
Proffesoras,ExceptionallyDubious,2
louis198,ExceptionallyDubious,2
rubhani,ExceptionallyDubious,2
djamir,ExceptionallyDubious,2
StrongAI,ExceptionallyDubious,2
TargetA,ExceptionallyDubious,2
Micheliavelli,ExceptionallyDubious,2
Didici,ExceptionallyDubious,2
Divertissement,ExceptionallyDubious,2
FEKKET-ESZTER,ExceptionallyDubious,2
Excellent1st,ExceptionallyDubious,2
ManuDavid2910,ExceptionallyDubious,2
LeoBispo83,ExceptionallyDubious,2
vartemiev,ExceptionallyDubious,2
pushpanna,ExceptionallyDubious,2
GMHess,ExceptionallyDubious,2
valmiki,ExceptionallyDubious,2
fighter2jz,ExceptionallyDubious,2
coffeelert,ExceptionallyDubious,2
milovanratkovic,ExceptionallyDubious,2
Gusto_Frutta,ExceptionallyDubious,2
Don_Champinon,ExceptionallyDubious,2
BartoszSocko,ExceptionallyDubious,2
CemilCan,ExceptionallyDubious,2
TheAnalyst7,ExceptionallyDubious,2
PrettyPrincess2002,ExceptionallyDubious,2
talentzeker,ExceptionallyDubious,2
artooon,ExceptionallyDubious,2
DuleMudule,ExceptionallyDubious,2
WeakPlayer90,ExceptionallyDubious,2
juniortay,ExceptionallyDubious,2
GHANDEEVAM2003,ExceptionallyDubious,2
Ali_rastbod,ExceptionallyDubious,2
TrimitziosP7,ExceptionallyDubious,2
c63_amg,ExceptionallyDubious,2
MrGorik,ExceptionallyDubious,2
Sexi_Phantom,ExceptionallyDubious,2
Gomatte,ExceptionallyDubious,2
GadimbayliA,ExceptionallyDubious,2
Federtiu,ExceptionallyDubious,2
KNVB,ExceptionallyDubious,2
TenisMaster,ExceptionallyDubious,2
Zyon21,ExceptionallyDubious,2
abykhovsky,ExceptionallyDubious,2
NTBT_DHS,ExceptionallyDubious,2
mgl_nomad,ExceptionallyDubious,2
AnggrekSeroja,ExceptionallyDubious,2
deribas12345,ExceptionallyDubious,2
Boorchess,ExceptionallyDubious,2
Petrosian-Davit,ExceptionallyDubious,2
bjornb06,ExceptionallyDubious,2
IamSchrodingersCat,ExceptionallyDubious,2
ChessKRR,ExceptionallyDubious,2
yosephtaher,ExceptionallyDubious,2
grandmastergauri,ExceptionallyDubious,2
Shamats,ExceptionallyDubious,2
MNVillanueva,ExceptionallyDubious,2
Keranke,ExceptionallyDubious,2
potpiedude,ExceptionallyDubious,2
nOcHeaTiNgKiD,ExceptionallyDubious,2
broluk,ExceptionallyDubious,2
ChhinLim7,ExceptionallyDubious,2
WIDBIFS,ExceptionallyDubious,2
praveenb2002,ExceptionallyDubious,2
MrFastKO,ExceptionallyDubious,2
platy3,ExceptionallyDubious,2
manitodeplomo,ExceptionallyDubious,2
memer5334,ExceptionallyDubious,2
Al_Bundy_83,ExceptionallyDubious,2
JiaHaoxiang,ExceptionallyDubious,2
jlandaw,ExceptionallyDubious,2
AvakianArkadii,ExceptionallyDubious,2
alqudaimi,ExceptionallyDubious,2
swapchess90,ExceptionallyDubious,2
coming_to_mate,ExceptionallyDubious,2
gmcorrales,ExceptionallyDubious,2
tsvet2005,ExceptionallyDubious,2
javicio,ExceptionallyDubious,2
thounder,ExceptionallyDubious,2
Thunderbolt135,ExceptionallyDubious,2
AsianSurgery,ExceptionallyDubious,2
Chameleon_94,ExceptionallyDubious,2
chandlerwing01,ExceptionallyDubious,2
resha1988,ExceptionallyDubious,2
Arkminute,ExceptionallyDubious,2
MasterLeif,ExceptionallyDubious,2
babaloka,ExceptionallyDubious,2
just_a_prank,ExceptionallyDubious,2
Mazetovic,ExceptionallyDubious,2
sisu,ExceptionallyDubious,2
ShakhiMaty,ExceptionallyDubious,2
lmpossibleChess,ExceptionallyDubious,2
Alish2,ExceptionallyDubious,2
dumbledore77,ExceptionallyDubious,2
slavenov,ExceptionallyDubious,2
aspired,ExceptionallyDubious,2
Beautifulboy16,ExceptionallyDubious,2
FadedBrain,ExceptionallyDubious,2
ChessWarrior7197,ExceptionallyDubious,2
salem-witch,ExceptionallyDubious,2
master_abcde,ExceptionallyDubious,2
Chebure,ExceptionallyDubious,2
FairChess_on_YouTube,ExceptionallyDubious,2
Eusebius,ExceptionallyDubious,2
AntonSmirnov,ExceptionallyDubious,2
TaeKwondoKing,ExceptionallyDubious,2
Hikaru,ExceptionallyDubious,2
Atorvastatin,ExceptionallyDubious,2
MillenniumEnterprise,ExceptionallyDubious,2
KingFlorida,ExceptionallyDubious,2
enfanterrible,ExceptionallyDubious,2
Rainmond,ExceptionallyDubious,2
liczner,ExceptionallyDubious,2
RestartingChess,ExceptionallyDubious,2
cstevens1,ExceptionallyDubious,2
adimadun,ExceptionallyDubious,2
megacabby1,ExceptionallyDubious,2
superjem123,ExceptionallyDubious,2
GoltsevDmitry2000,ExceptionallyDubious,2
BrilliantPenguin,ExceptionallyDubious,2
TomasJonsun,ExceptionallyDubious,2
KenanGarayev,ExceptionallyDubious,2
GamayevOleg,ExceptionallyDubious,2
Illingworth,ExceptionallyDubious,2
ChesscoachAndras,ExceptionallyDubious,2
Agta-Kadrov,ExceptionallyDubious,2
ChessTrener,ExceptionallyDubious,2
pepeflautas,ExceptionallyDubious,2
Rnhs,ExceptionallyDubious,2
volodja49,ExceptionallyDubious,2
MatteurFOU,ExceptionallyDubious,2
Kmpk,ExceptionallyDubious,2
Nyx6,ExceptionallyDubious,2
B-Destroyer,ExceptionallyDubious,2
greatwall2,ExceptionallyDubious,2
deathadder96,ExceptionallyDubious,2
Masterian6,ExceptionallyDubious,2
GodSpeed,ExceptionallyDubious,2
EugeneRougon,ExceptionallyDubious,2
slimovoski,ExceptionallyDubious,2
KhazarBabazada,ExceptionallyDubious,2
Karacsonyi_Gellert,ExceptionallyDubious,2
gmjoey1,ExceptionallyDubious,2
sunstarchess,ExceptionallyDubious,2
bubacik,ExceptionallyDubious,2
Fortend,ExceptionallyDubious,2
BabeGroot,ExceptionallyDubious,2
moro182,ExceptionallyDubious,2
littleplotkin,ExceptionallyDubious,2
Kapsu,ExceptionallyDubious,2
ToivoK3,ExceptionallyDubious,2
beradze,ExceptionallyDubious,2
AnamBabamGardasim,ExceptionallyDubious,2
berniecc,ExceptionallyDubious,2
Infernal_XaM,ExceptionallyDubious,2
Aminazinas,ExceptionallyDubious,2
Jokksi99,ExceptionallyDubious,2
omidnoroozi21,ExceptionallyDubious,2
JolinTsai,ExceptionallyDubious,2
JelenaKarleusa-SO-18,ExceptionallyDubious,2
Hobber,ExceptionallyDubious,2
removsky,ExceptionallyDubious,2
mukhin1,ExceptionallyDubious,2
LooseFoot007,ExceptionallyDubious,2
I_like_magnus,ExceptionallyDubious,2
jjosu,ExceptionallyDubious,2
zidianleiguang,ExceptionallyDubious,2
STARMATEcc,ExceptionallyDubious,2
Ripper11,ExceptionallyDubious,2
amirsose,ExceptionallyDubious,2
Casper_Schoppen,ExceptionallyDubious,2
Jospem,ExceptionallyDubious,2
Max_is_bad,ExceptionallyDubious,2
12teen,ExceptionallyDubious,2
witchcraft82,ExceptionallyDubious,2
Angryboy23,ExceptionallyDubious,2
SThompson24,ExceptionallyDubious,2
GMSrinath,ExceptionallyDubious,2
Evan_Sabanhur,ExceptionallyDubious,2
Tievortan,ExceptionallyDubious,2
samuray1990,ExceptionallyDubious,2
padam19,ExceptionallyDubious,2
l_l_ll,ExceptionallyDubious,2
Barboval,ExceptionallyDubious,2
DagurR,ExceptionallyDubious,2
Vitiugov,ExceptionallyDubious,2
poucin,ExceptionallyDubious,2
KazakhFighter04,ExceptionallyDubious,2
Corbblah,ExceptionallyDubious,2
ZapataCharlesS,ExceptionallyDubious,2
KingHarii,ExceptionallyDubious,2
ethergobble,ExceptionallyDubious,2
Susal_De_Silva,ExceptionallyDubious,2
Rurep26,ExceptionallyDubious,2
